5/4/2014,5/5/2014,5/6/2014,5/7/2014,5/8/2014,5/9/2014,5/10/2014
-0.0034202574,-0.7818157019,-0.3612926412,-0.8600493062,-0.9999746521,0.71537895,0.8874038844
-0.0049247305,-0.7729006381,-0.3604214766,-0.8606708019,-0.9999744137,0.7010164312,0.8812068211
-0.0063578675,-0.7635712228,-0.3596111167,-0.8614284028,-0.9999741753,0.6627701132,0.8753275188
-0.0078339151,-0.7534122106,-0.3591931415,-0.8630276292,-0.9999738575,0.6468534419,0.8696926123
-0.0094865288,-0.7431798722,-0.3586927619,-0.8626640319,-0.9999736191,0.6030370131,0.86435511
-0.0115251613,-0.7335723986,-0.358374325,-0.8614322886,-0.9999733808,0.5714896299,0.8589141426
-0.0141809156,-0.7226308741,-0.358694496,-0.8564616178,-0.9999731424,0.5404597808,0.8540309499
-0.0172263422,-0.7116298776,-0.3594343165,-0.8493059282,-0.9999728246,0.5096983884,0.8472687464
-0.0200651852,-0.6984003362,-0.3607969132,-0.8414647603,-0.9999725862,0.4797972001,0.8446400014
-0.0227851277,-0.6849078516,-0.3626157799,-0.8296850411,-0.9999723478,0.4633466751,0.8360886534
-0.0255258759,-0.6692891939,-0.3650482075,-0.8224818018,-0.99997203,0.4233731357,0.8317432235
-0.0281979817,-0.6518665737,-0.3677638498,-0.8056838622,-0.9999717916,0.3982794451,0.8273117471
-0.0311766061,-0.6338214369,-0.3701354748,-0.7929735658,-0.9999715532,0.3762624404,0.8243131138
-0.0344454392,-0.6157549481,-0.3716787995,-0.7725977814,-0.9999712354,0.3652120172,0.8216815382
-0.0376369882,-0.5970802778,-0.3722448821,-0.7596880756,-0.999970997,0.3430760837,0.8188583433
-0.0409182529,-0.5779040666,-0.3712674911,-0.7422126885,-0.9999707586,0.3304855428,0.816178457
-0.0448320723,-0.5583452879,-0.3683588755,-0.7320693515,-0.9999704408,0.3234618692,0.8136238423
-0.0497912535,-0.5390266761,-0.3633713722,-0.7100548709,-0.9999702024,0.3200704605,0.810126616
-0.0555911262,-0.5193571405,-0.3562336131,-0.6892690609,-0.9999699641,0.3199240333,0.8052772674
-0.0628905467,-0.5001864064,-0.3473235741,-0.6728297406,-0.9999697257,0.3222420432,0.7987215559
-0.072142253,-0.4803797911,-0.336555521,-0.6512070462,-0.9999694079,0.3266445507,0.7935662776
-0.083476754,-0.4602011605,-0.3245925148,-0.6319477276,-0.9999691695,0.3326231809,0.7795918718
-0.0963029785,-0.4397063618,-0.3107436093,-0.6127059225,-0.9999689311,0.3410049887,0.7663801154
-0.1099230046,-0.4198934594,-0.2960087895,-0.5933633919,-0.9999686133,0.3533488799,0.7505527904
-0.1253941571,-0.3990667234,-0.2801213811,-0.5838779925,-0.9999683749,0.3617093499,0.7321633691
-0.1423874312,-0.3771977501,-0.2293478151,-0.5550183929,-0.9999681365,0.3870505675,0.7108532035
-0.1607532874,-0.3548392736,-0.1179549102,-0.5430112245,-0.9999678187,0.4075838793,0.6872371687
-0.1804223668,-0.2944830495,-0.0422041784,-0.5189841835,-0.9999675803,0.4302435074,0.6614039408
-0.1924708676,-0.1574646844,0.0137789989,-0.4975014161,-0.999967342,0.4531879935,0.6337060492
-0.2213707727,-0.0729568309,0.0296019054,-0.4809235301,-0.9999670241,0.4747068844,0.6033985632
-0.2422147759,-0.0175231339,0.0370879975,-0.4601295625,-0.9999667858,0.4942256091,0.5731021831
-0.262198963,0.0140114449,0.0457940293,-0.4409621133,-0.9999665474,0.5113956227,0.5427482708
-0.2811559798,0.018568298,0.0554039561,-0.4221515547,-0.999966309,0.5260865727,0.5121599381
-0.2991893173,0.0234105301,0.06563698,-0.4037323689,-0.9999659912,0.532445775,0.4817573381
-0.3161395834,0.0280710194,0.0759044787,-0.386145806,-0.9999657528,0.5485106687,0.3771884415
-0.3316499271,0.0322926882,0.0861807168,-0.3695777884,-0.9999655145,0.5574738202,0.2524013888
-0.3459589773,0.0361176955,0.0966440487,-0.3539780293,-0.9999651966,0.5657553443,0.0918972222
-0.3588287136,0.0401373825,0.1072674381,-0.3397360691,-0.9999649583,0.5735667428,0.0198280974
-0.370464902,0.0448143853,0.1179720227,-0.3271575553,-0.9999647199,0.581696087,-0.0206784389
-0.3814814375,0.0497531096,0.1287241431,-0.3161024477,-0.9999644021,0.5888098242,-0.0289117418
-0.3905960119,0.0548099565,0.1391808842,-0.306390756,-0.9999641637,0.5932794255,-0.0389337802
-0.3989823309,0.0597147825,0.1490887918,-0.2978074176,-0.9999639253,0.5966357471,-0.0502717026
-0.4063510429,0.0646048772,0.1582727777,-0.2904382753,-0.9999636075,0.5983156826,-0.0623565538
-0.4130137172,0.0697236186,0.1664995757,-0.2837262238,-0.9999633691,0.5991248065,-0.0746537108
-0.4193058491,0.0734105336,0.1740846725,-0.2774166514,-0.9999631308,0.6000606924,-0.0866132939
-0.425276704,0.0766094577,0.1812341987,-0.2722559438,-0.9999628129,0.6013774362,-0.0978267637
-0.4298238691,0.0808184216,0.1882341895,-0.2681765551,-0.9999625746,0.6035544248,-0.1081748064
-0.4333962924,0.0849099354,0.1949580862,-0.2653430677,-0.9999623362,0.6069708839,-0.1182500666
-0.4362192319,0.0887262944,0.2011670568,-0.2634486783,-0.9999620978,0.6108665262,-0.1278040272
-0.4386397998,0.0919128399,0.2068951623,-0.2626374745,-0.99996178,0.6152662389,-0.1369544142
-0.4392845093,0.0947044977,0.2121969807,-0.2631768554,-0.9999615416,0.6174501633,-0.1463607818
-0.4388852164,0.0976564423,0.2172126263,-0.2651135313,-0.9999613033,0.6218593006,-0.15592313
-0.4367315351,0.0997471606,0.2218482753,-0.2678517695,-0.9999609854,0.6240932852,-0.1660547251
-0.4329933181,0.1016983054,0.2261317025,-0.2723617796,-0.9999607471,0.6327235992,-0.1772122431
-0.4289217362,0.1033596475,0.2300783055,-0.2774131442,-0.9999605087,0.6433084661,-0.1893892175
-0.4244018698,0.0976028692,0.2332875674,-0.2831518473,-0.9999601909,0.6706868952,-0.2023803275
-0.4195756837,0.0994294962,0.2354298737,-0.2896069044,-0.9999599525,0.6826755707,-0.2154071052
-0.4147399652,0.1010958112,0.2365808402,-0.297139657,-0.9999597141,0.7112079967,-0.2280777284
-0.4103543492,0.1025378929,0.2364597945,-0.3056006275,-0.9999593963,0.7295240922,-0.2403895874
-0.4065235579,0.104319138,0.2349291305,-0.314922484,-0.9999591579,0.7455204438,-0.2527858164
-0.4028295441,0.1064064797,0.2322443993,-0.3250004174,-0.9999589196,0.7627230558,-0.2651571504
-0.3985642695,0.1091193807,0.2280979808,-0.3357495598,-0.9999586812,0.7778128558,-0.276692006
-0.3942143278,0.1121042573,0.2226411044,-0.3470241538,-0.9999583634,0.7919386593,-0.2871340979
-0.3896354284,0.1150302546,0.2159895251,-0.3584589786,-0.999958125,0.8051085447,-0.2966672161
-0.3842287791,0.1171862703,0.2086341203,-0.3698735223,-0.9999578866,0.8122169372,-0.3060705099
-0.3784911538,0.118675128,0.2012720175,-0.3809136118,-0.9999575688,0.8234055463,-0.3156624942
-0.3725829008,0.1196761572,0.193361216,-0.3915458761,-0.9999573304,0.8345742455,-0.3255059208
-0.366285297,0.1200718517,0.1851520224,-0.4023843557,-0.9999570921,0.8451225566,-0.3353206103
-0.3602085179,0.1199675466,0.1767877295,-0.413326873,-0.9999567743,0.8589449796,-0.3448941228
-0.3538100072,0.1189789884,0.1678999919,-0.4237639948,-0.9999565359,0.8685390044,-0.3541174255
-0.3476466547,0.1168885629,0.1587784066,-0.4343284852,-0.9999562975,0.8768738935,-0.3631547056
-0.340957972,0.1138097117,0.1302903895,-0.4448632522,-0.9999559797,0.8813438212,-0.3720623062
-0.3337468834,0.1097718891,0.0666748412,-0.4554587096,-0.9999557413,0.8919916816,-0.3812900746
-0.3263252684,0.1046922,0.0201512652,-0.4660998317,-0.999955503,0.898845897,-0.3907222505
-0.3192300082,0.1021336158,-0.0085475579,-0.4766834768,-0.9999551851,0.905278007,-0.400159878
-0.3117687957,0.0966006351,-0.0137505241,-0.487033367,-0.9999549468,0.9108811649,-0.4091805711
-0.3049021102,0.0912733973,-0.0198891594,-0.4970855081,-0.9999547084,0.9169111609,-0.4174372229
-0.2981759372,0.0757597629,-0.0265182668,-0.5063420226,-0.9999544701,0.92220082,-0.4246843066
-0.2917837035,0.0392786877,-0.0334298642,-0.5142830829,-0.9999541522,0.9271390374,-0.430743716
-0.2859226189,0.0110467702,-0.0404388645,-0.5211263322,-0.9999539139,0.9297828062,-0.4355227443
-0.2804818206,-0.007513856,-0.0477548989,-0.5271315938,-0.9999536755,0.9360907244,-0.4379423149
-0.2753510439,-0.0095408923,-0.0556992393,-0.5320854335,-0.9999533577,0.9401468695,-0.4414853871
-0.2705986335,-0.0113238022,-0.0641388806,-0.5355905356,-0.9999531193,0.9439490823,-0.4431844425
-0.2665114895,-0.0131421384,-0.0724839014,-0.5375542581,-0.9999528809,0.947508868,-0.4441556171
-0.2636136662,-0.0146996973,-0.0808665461,-0.5378181545,-0.9999525631,0.9508429543,-0.4443042323
-0.261218265,-0.0156388688,-0.0896472368,-0.5363910501,-0.9999523248,0.9539530545,-0.443493156
-0.2601578341,-0.0134519506,-0.0990437811,-0.5337891517,-0.9999520864,0.9568794781,-0.4417811965
-0.2598013713,-0.0036834991,-0.10898966,-0.529550833,-0.9999517686,0.9596183899,-0.4394137644
-0.2599601731,0.0073210222,-0.1192673773,-0.5234626596,-0.9999515302,0.9621765626,-0.4366975724
-0.2606231701,0.0102764732,-0.1298935469,-0.5155452238,-0.9999512919,0.9645788835,-0.4333902546
-0.2616227322,0.0148388156,-0.1410979518,-0.5058641488,-0.9999510535,0.9668261686,-0.428887578
-0.2626315569,0.0210898862,-0.1536748956,-0.4946035421,-0.9999507357,0.9689369406,-0.4235355478
-0.2636872953,0.0289625914,-0.1672767098,-0.4819323048,-0.9999504973,0.9709106282,-0.4176552595
-0.2653199877,0.0384766583,-0.1811225369,-0.4683856065,-0.9999502589,0.9727509035,-0.4110713038
-0.2669795534,0.0487693947,-0.195391741,-0.4542087882,-0.9999499411,0.9737438671,-0.4041671514
-0.2690750698,0.0595230492,-0.2097253493,-0.4396571021,-0.9999497028,0.975998904,-0.397322851
-0.2711748397,0.0705396257,-0.2236970512,-0.4244173664,-0.9999494644,0.9769713866,-0.3904911358
-0.2728970444,0.0816288125,-0.2363623378,-0.4082114738,-0.9999491466,0.9784331296,-0.3840582312
-0.2741670179,0.0924382363,-0.2478733148,-0.3908575797,-0.9999489082,0.9803688743,-0.3775285889
-0.2745758058,0.1036799923,-0.2581903323,-0.3724780829,-0.9999486698,0.9816131592,-0.3711333818
-0.2751407467,0.1151570749,-0.2670427174,-0.3535300476,-0.999948352,0.9827040402,-0.3652090744
-0.2756151234,0.1265651298,-0.2749882551,-0.3365577335,-0.9999481137,0.9838739079,-0.3596466631
-0.2757438363,0.1383056306,-0.2819380464,-0.2668161446,-0.9999478753,0.9849015506,-0.3542510777
-0.2758297483,0.1503720093,-0.287810676,-0.1397906796,-0.9999475575,0.9858580401,-0.3486277413
-0.2758983361,0.1627613707,-0.292480912,-0.0616091334,-0.9999473191,0.9866964575,-0.3429103643
-0.276062805,0.1753628104,-0.296124011,-0.0072672026,-0.9999470808,0.9875947677,-0.3375474307
-0.2764361387,0.1880777492,-0.2983207834,0.019147341,-0.9999468424,0.9883834104,-0.3321446828
-0.2771107625,0.2009580852,-0.2993148488,0.0234790782,-0.9999465246,0.9891210546,-0.3262214483
-0.2788414743,0.2137617746,-0.2995287705,0.0287338296,-0.9999462862,0.9898124328,-0.319633375
-0.2820914631,0.2260524574,-0.2990757872,0.0347144471,-0.9999460479,0.9901821524,-0.3121275994
-0.2871864103,0.2375938357,-0.2984565116,0.0412569742,-0.99994573,0.991064551,-0.3036954513
-0.2941067097,0.2486336335,-0.2975345288,0.0484556108,-0.9999454917,0.9916178657,-0.2940933177
-0.3026658159,0.2592332744,-0.2963851408,0.0563881796,-0.9999452533,0.9921556769,-0.282862768
-0.3117132518,0.270178538,-0.2954043248,0.0652264365,-0.9999449355,0.9926568506,-0.2702285663
-0.3218189889,0.2810247747,-0.2948964207,0.0745509434,-0.9999446971,0.9931264459,-0.2564342096
-0.3326722307,0.2920848488,-0.2950136585,0.0845467915,-0.9999444588,0.9935618518,-0.2416849461
-0.3449126691,0.3033946226,-0.2969535915,0.0946940473,-0.999944141,0.9939711464,-0.1884027319
-0.3578967183,0.3145771712,-0.3004388408,0.1047766453,-0.9999439026,0.9943529425,-0.0941864972
-0.3719061946,0.3250088488,-0.3045244629,0.11527729,-0.9999436643,0.9945588953,-0.0347659227
-0.386337056,0.3341498913,-0.3083315728,0.1258274215,-0.9999434259,0.9948807987,-0.001725318
-0.4010670363,0.3416829783,-0.3116407981,0.1361226986,-0.9999431081,0.9952075163,0.0034811962
-0.4158329499,0.3473799101,-0.3140934784,0.146151731,-0.9999428697,0.9956567122,0.0050231685
-0.4309258075,0.3508866152,-0.3152331509,0.1562291787,-0.9999426314,0.9959320232,0.0061211563
-0.4467222433,0.3522140101,-0.3152252382,0.1659161742,-0.9999423135,0.9961906066,0.0070149586
-0.4619884539,0.3517786338,-0.3142647459,0.1755278233,-0.9999420752,0.9963288333,0.0082256677
-0.4780247094,0.3502934681,-0.3118495939,0.1852388907,-0.9999418368,0.996656938,0.0099232054
-0.4929066411,0.3473135282,-0.3082113326,0.1948674103,-0.999941519,0.9968694187,0.0118214885
-0.5072546205,0.3436896395,-0.3053591248,0.2045310966,-0.9999412806,0.997067783,0.0134972742
-0.5207560908,0.3393768883,-0.2994406843,0.2129981158,-0.9999410423,0.99725301,0.0148093049
-0.5335368577,0.3350926232,-0.2929822542,0.2211056793,-0.9999407245,0.997429506,0.0160865431
-0.5457331219,0.3302639711,-0.2860351003,0.2287421785,-0.9999404861,0.9975927016,0.0175827432
-0.5574149666,0.3254318356,-0.278430697,0.2359033183,-0.9999402478,0.9977432496,0.0197126261
-0.5670209896,0.3203165753,-0.2702264465,0.2431993868,-0.9999400094,0.9978866985,0.0224005369
-0.5757762117,0.3151109032,-0.2618355506,0.2499190551,-0.9999396916,0.9980219877,0.0264263953
-0.5829843981,0.3103729636,-0.2537111118,0.2563283896,-0.9999394532,0.9981460163,0.0316548675
-0.5886786465,0.3063027351,-0.2456891268,0.2626303302,-0.9999392149,0.9982640068,0.0383601813
-0.5930801836,0.3025929159,-0.2371885316,0.2686750879,-0.9999388971,0.9983753878,0.0457535048
-0.596828306,0.2996072056,-0.2284056366,0.2746206333,-0.9999386587,0.9984771402,0.0537442695
-0.5978382612,0.2971793983,-0.219533593,0.2805237561,-0.9999384203,0.9985746496,0.0611765222
-0.5966541035,0.294256218,-0.2105631654,0.2862380926,-0.9999381025,0.9986272802,0.0671230911
-0.5932551976,0.2909669134,-0.2016078177,0.2919492163,-0.9999378642,0.9987491057,0.0721680462
-0.5886656202,0.2872095969,-0.1930227536,0.2971972662,-0.9999376258,0.9988297243,0.0769158508
-0.5829196651,0.2828595121,-0.1849386385,0.3019976196,-0.999937308,0.9988724,0.0818549815
-0.5761130362,0.2784948259,-0.1771673353,0.3055206465,-0.9999370696,0.998969175,0.086589969
-0.5691453126,0.2740270709,-0.1699402446,0.3086392943,-0.9999368313,0.9990367379,0.0909453313
-0.5601360697,0.2695223972,-0.1628589642,0.3116287117,-0.9999365135,0.9990994867,0.0952562363
-0.5509525727,0.2651382612,-0.1558770693,0.3141228458,-0.9999362751,0.9991550548,0.0994012361
-0.5413657459,0.2606465887,-0.1490821695,0.3157847194,-0.9999360368,0.9992102149,0.1036201955
-0.5319336846,0.2556401716,-0.1421623916,0.3166440657,-0.9999357984,0.999258276,0.1079368276
-0.5236069552,0.249857667,-0.1352809024,0.3168980432,-0.9999354806,0.9993058475,0.1125174945
-0.5136523118,0.2438054378,-0.1287797982,0.3166001447,-0.9999352422,0.9993502367,0.1163859687
-0.5050194996,0.2372917779,-0.1225446164,0.3160251653,-0.9999350039,0.999390546,0.1199010432
-0.496598606,0.2305247668,-0.1160041245,0.315135873,-0.9999346861,0.9994308553,0.1232692497
-0.4883272659,0.2233675745,-0.1094230191,0.3134360973,-0.9999344477,0.9994665952,0.1262304465
-0.4806693461,0.2162735868,-0.10322418,0.3117134733,-0.9999342094,0.9994866682,0.1284516992
-0.4719194125,0.2094476168,-0.0976983745,0.3099059978,-0.9999338916,0.9995322814,0.1296097433
-0.4633283189,0.2029754391,-0.092802616,0.308398174,-0.9999336532,0.9995623094,0.1291518143
-0.4541968098,0.1965648744,-0.0885441023,0.3066216992,-0.9999334148,0.999576589,0.1273501637
-0.4449202987,0.1900574047,-0.0850304337,0.3045223603,-0.999933097,0.9996151848,0.1248462481
-0.4346572603,0.184108652,-0.0819322645,0.3026599164,-0.9999328587,0.9996382769,0.1210927627
-0.4252043915,0.1789202672,-0.079347136,0.3010771053,-0.9999326203,0.9996614507,0.1172701128
-0.4138944531,0.1745976242,-0.0774028864,0.2996458069,-0.999932382,0.9996845429,0.1137892797
-0.4029535725,0.1712337681,-0.076267796,0.2982236825,-0.9999320642,0.999702984,0.1109120087
-0.3911599067,0.1684077304,-0.0760636028,0.2965727693,-0.9999318258,0.9997210987,0.1094928718
-0.3800048061,0.1660153178,-0.0770259987,0.294640836,-0.9999315875,0.9997392134,0.1096484319
-0.3696063866,0.164472675,-0.07902543,0.2921146624,-0.9999312696,0.9997573281,0.1112345036
-0.3597914331,0.1643021885,-0.0818448084,0.2890650545,-0.9999310313,0.9997717709,0.1142301283
-0.3507132853,0.1655111428,-0.0865062831,0.2856465381,-0.9999307929,0.9997858874,0.1182523322
-0.3413171875,0.1678602177,-0.0935405561,0.281598463,-0.9999304751,0.9998000854,0.1224629581
-0.3324727194,0.1717709775,-0.1033544444,0.2779854959,-0.9999302368,0.999808082,0.1263247482
-0.3235628713,0.1771453976,-0.1159972227,0.2747752286,-0.9999299984,0.9998244015,0.129416741
-0.3155041546,0.1839301168,-0.1313699552,0.2694773547,-0.9999296806,0.9998361516,0.1314996727
-0.3070781031,0.1914227396,-0.149115649,0.2645148145,-0.9999294423,0.999842353,0.1333427816
-0.298084294,0.1991233477,-0.1686365266,0.2626792758,-0.9999292039,0.9998560615,0.1340044687
-0.2896506134,0.2067914154,-0.1898716562,0.2621999224,-0.9999288861,0.9998642213,0.1342204464
-0.2805494334,0.2142006714,-0.2127477224,0.2635689944,-0.9999286478,0.9998718915,0.1338396291
-0.2721403183,0.2213570029,-0.2373574086,0.2659823912,-0.9999284094,0.99987948,0.1333137345
-0.2638206516,0.2279138681,-0.2634008494,0.2687519586,-0.999928171,0.9998871502,0.1332741231
-0.2589623217,0.2336077912,-0.2900956354,0.2720290577,-0.9999278532,0.9998947388,0.1340111673
-0.2473192929,0.2375298001,-0.3175029321,0.2757096273,-0.9999276149,0.999902409,0.1358148622
-0.2389995115,0.240855007,-0.3453948962,0.2793046299,-0.9999273765,0.9999087737,0.1389060574
-0.2302339747,0.2428340312,-0.3735544393,0.2831774184,-0.9999270587,0.9999135879,0.1438344982
-0.2215905035,0.2436311933,-0.4012101249,0.2873713903,-0.9999268204,0.9999183206,0.1501931388
-0.2135443698,0.2436634955,-0.4286277595,0.2918934933,-0.999926582,0.9999230533,0.1573439634
-0.2062850506,0.2432680806,-0.4551825281,0.2969586784,-0.9999262642,0.9999277859,0.1648139553
-0.199975078,0.2428705984,-0.4807084972,0.3028791316,-0.9999260259,0.9999326002,0.1726243542
-0.1935173396,0.2422450207,-0.5053548081,0.3096536922,-0.9999257875,0.9999373329,0.1804096582
-0.1882808445,0.2417288451,-0.5290996156,0.3169801669,-0.9999254697,0.9999420656,0.1886874061
-0.1827757252,0.2409544396,-0.5517040544,0.3244285616,-0.9999252314,0.9999459007,0.196737664
-0.1771951357,0.2394308455,-0.5729050799,0.3323004604,-0.9999315879,0.9999485118,0.2045921849
-0.1715354505,0.2372180549,-0.5928744071,0.3411277505,-0.9999446188,0.9999511229,0.2124814601
-0.1654385725,0.2345929496,-0.6111738854,0.3516153329,-0.9999576497,0.999953734,0.2204912666
-0.1587628747,0.2318589697,-0.6276750399,0.3622551121,-0.9999706806,0.9999563452,0.2283224867
-0.151855719,0.2288565136,-0.6428268552,0.3736149464,-0.9999837909,0.9999589563,0.2371178648
-0.1446473977,0.2254347254,-0.6560414605,0.3854636415,-0.9999930873,0.9999615674,0.2469572317
-0.1368897493,0.2218173625,-0.6677310741,0.3974938378,-1.0000024631,0.9999642602,0.2579765883
-0.1051481176,0.2182113727,-0.6778202974,0.4100093291,-1.000011839,0.9999668713,0.2696210566
-0.0536541831,0.2147195503,-0.6876003733,0.422936687,-1.0000211354,0.9999694824,0.2813666991
-0.020372363,0.2118803945,-0.695862434,0.4353252197,-1.0000305112,0.9999720936,0.2931865768
0.0015979401,0.2092236958,-0.702808372,0.4429508897,-1.000038298,0.9999733175,0.3050833573
0.0054709164,0.2059521404,-0.7090075425,0.4543518013,-1.0000443366,0.9999743783,0.3126968607
0.0079384685,0.201560227,-0.7147626822,0.4478619825,-1.0000505342,0.9999754391,0.3284603474
0.0106149332,0.1961715107,-0.7195494004,0.4570983625,-1.0000566523,0.9999765814,0.3387847497
0.0133412235,0.1900285886,-0.7234527896,0.4649419133,-1.0000627704,0.9999776422,0.3496936237
0.0160479408,0.1831920436,-0.7263925267,0.4717580893,-1.0000688886,0.9999787846,0.361337599
0.0186700228,0.1755002351,-0.7286017105,0.4769780362,-1.0000750067,0.9999798453,0.3741725003
0.0213263061,0.1668581247,-0.7301446221,0.4807625774,-1.0000799329,0.9999809877,0.386037843
0.0238634467,0.1577951592,-0.7306878233,0.4829258875,-1.000083429,0.9999820485,0.3984984621
0.0259713146,0.1482667887,-0.7302503192,0.483933751,-1.000086925,0.9999831909,0.4107889206
0.0274847516,0.0929347301,-0.7283291357,0.4830560257,-1.0000905005,0.9999842516,0.422355471
0.0283433495,0.0405809952,-0.7255689133,0.4807474074,-1.0000939966,0.999985394,0.4333078872
0.0287428474,0.0008865418,-0.7219056051,0.4775648454,-1.0000975721,0.9999864548,0.4427184434
0.0290247156,-0.0105465604,-0.717174249,0.4730447211,-1.0001011476,0.9999875971,0.4507764128
0.0292683368,-0.0152981682,-0.711594501,0.4676451395,-1.0001046436,0.9999886579,0.4590000409
0.0294923738,-0.0205553081,-0.7058668993,0.4615342903,-1.0001082191,0.9999898003,0.4668915522
0.0294913831,-0.0265981267,-0.698770162,0.4547745297,-1.0001108411,0.999990861,0.4752649612
0.0294236349,-0.0335236431,-0.6902950395,0.4467808957,-1.0001124302,0.9999911058,0.4842513262
0.02925479,-0.0410793123,-0.6804724719,0.4381573156,-1.0001141782,0.9999913506,0.4943677618
0.0291514508,-0.0487623321,-0.669897582,0.4288660991,-1.0001158468,0.9999915138,0.5053047805
0.0292661352,-0.0565111002,-0.658549901,0.4189352305,-1.0001175948,0.999991677,0.5163327211
0.0297220096,-0.0639510701,-0.6475934849,0.4085800643,-1.0001191839,0.9999919218,0.5273063748
0.030308266,-0.0712731467,-0.6373327276,0.399491505,-1.0001209319,0.999992085,0.5385139021
0.0308036635,-0.0787135764,-0.6278595163,0.387510598,-1.0001226004,0.9999923298,0.5500711691
0.0309458279,-0.0858547537,-0.6192590689,0.3765068955,-1.0001241895,0.999992493,0.5615966626
0.0303443281,-0.0932634932,-0.6118035682,0.3648365077,-1.0001259375,0.9999927378,0.5724337888
0.0289884319,-0.1008314474,-0.6054147315,0.3523316668,-1.000127606,0.999992901,0.5823906336
0.0141163042,-0.1082877782,-0.599839268,0.339203866,-1.0001292746,0.9999930642,0.5914984496
-0.0018732753,-0.1153739604,-0.5950258582,0.3252119141,-1.0001303074,0.999993309,0.5999564431
-0.0047308225,-0.1223469948,-0.5902799808,0.3101272021,-1.0001308636,0.9999934722,0.6084072602
-0.0067037504,-0.128924578,-0.5862750293,0.2939664295,-1.0001312608,0.999993717,0.6169740012
-0.0088256612,-0.1350892281,-0.5828878056,0.2769110699,-1.0001317375,0.9999938802,0.6223230562
-0.0108237856,-0.1407541447,-0.5805952198,0.2150531107,-1.0001322142,0.9999940434,0.6313423811
-0.0126832794,-0.1460839011,-0.5794163628,0.113902512,-1.000132691,0.9999942882,0.6348746765
-0.0142258315,-0.150896075,-0.5790437084,0.0505948799,-1.0001330882,0.9999944513,0.6359095425
-0.0154300449,-0.1549930063,-0.5794837857,0.0094962392,-1.0001335649,0.9999946961,0.6351193149
-0.0165801901,-0.1586540472,-0.581195003,-0.0113615412,-1.0001340416,0.9999948593,0.6324308395
-0.017615252,-0.1618245441,-0.5844152836,-0.0151452307,-1.0001344388,0.9999951041,0.6276112265
-0.0185611009,-0.1645587229,-0.5889084569,-0.019865256,-1.000134995,0.9999952673,0.6210502654
-0.0196090329,-0.1660052499,-0.5949498631,-0.0252492975,-1.0001354717,0.9999954305,0.6120727843
-0.0207323421,-0.1663949987,-0.6018636214,-0.0314084316,-1.0001358689,0.9999956753,0.6005590973
-0.0218125661,-0.1655535483,-0.6097172769,-0.037964754,-1.0001363456,0.9999958385,0.5872168443
-0.0228490039,-0.1633782162,-0.6181539097,-0.0445829417,-1.0001368223,0.9999960833,0.5723172282
-0.0238190993,-0.159658462,-0.6270197792,-0.0509439226,-1.0001372196,0.9999962465,0.5556366773
-0.0247271016,-0.1546123162,-0.6361579132,-0.0568602155,-1.0001376963,0.9999964097,0.537324741
-0.0257353262,-0.1490910083,-0.6455095595,-0.0621395826,-1.000138173,0.9999966545,0.5176584098
-0.0270885844,-0.143172604,-0.6518477682,-0.0669605417,-1.0001385702,0.9999968177,0.5044143131
-0.029034888,-0.1370691198,-0.6580714549,-0.0713221541,-1.0001388085,0.9999970625,0.4745504343
-0.0313909839,-0.1309614657,-0.6655587762,-0.0757003905,-1.0001388085,0.9999972257,0.4515276326
-0.0337758095,-0.1243401458,-0.6729053516,-0.0803254371,-1.0001388085,0.9999973889,0.4280371704
-0.0358731341,-0.1174294713,-0.6796477539,-0.0853011151,-1.000138729,0.9999976337,0.4042056789
-0.0377592619,-0.0750964919,-0.6860798678,-0.0903669881,-1.0001386495,0.9999977969,0.3811936419
-0.0393515787,-0.0345395214,-0.6916579179,-0.0943057313,-1.0001386494,0.9999980417,0.3587900176
-0.0407479848,-0.0017677056,-0.6960643731,-0.1005463454,-1.0001385699,0.9999982048,0.336929957
-0.0413827923,0.0084735203,-0.6992356851,-0.1056131589,-1.0001385699,0.9999984496,0.2037976415
-0.0421569921,0.0120863575,-0.7019458072,-0.1105296766,-1.0001384904,0.9999986128,0.0933737499
-0.0422413652,0.0162686949,-0.7053565162,-0.115529553,-1.0001384109,0.999998776,0.0053529132
-0.0416264148,0.021149076,-0.7076723094,-0.120320764,-1.0001384109,0.9999990208,-0.0151358535
-0.0403092824,0.0265639595,-0.708684011,-0.1248959515,-1.0001384108,0.999999184,-0.0276787998
-0.0383393365,0.0318766173,-0.7084647324,-0.1290954876,-1.0001383313,0.9999994288,-0.0414427983
-0.0287945713,0.0374278724,-0.70725837,-0.1325673562,-1.0001382519,0.9999995104,-0.056352528
-0.0120573462,0.0432177829,-0.7052271018,-0.1352228142,-1.0001382518,0.9999995104,-0.0665892499
0.0006823359,0.0491742654,-0.702870267,-0.1369443886,-1.0001382518,0.9999995104,-0.089983169
0.0032074683,0.0548938267,-0.6996392175,-0.1379466251,-1.0001381723,0.999999592,-0.1017322994
0.0044422872,0.0608255118,-0.6954248466,-0.1383353334,-0.9999071966,0.999999592,-0.1264136445
0.0079771415,0.0671981469,-0.6900853875,-0.1380122673,-0.9999052897,0.999999592,-0.1443294542
0.0111399098,0.074456973,-0.683661582,-0.1372030216,-0.9999049719,0.999999592,-0.1621910782
0.0146720045,0.0822280579,-0.6761122054,-0.135963121,-0.9999047335,0.999999592,-0.179697696
