time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
2008-06-05 16:00:00+00:00,28.98,10.61,735.0,895.2,108.0,289.62,5.77,227.0,90370.0
2008-06-05 17:00:00+00:00,30.62,9.55,903.0,935.62,117.0,291.45,7.09,224.0,90316.0
2008-06-05 18:00:00+00:00,31.49,9.74,1018.0,956.89,122.0,291.95,7.8,225.0,90238.0
2008-06-05 19:00:00+00:00,32.37,9.93,917.0,487.44,438.0,292.45,8.51,227.0,90160.0
2008-06-05 20:00:00+00:00,33.25,10.12,945.0,533.88,424.0,292.95,9.21,229.0,90082.0
2008-06-05 21:00:00+00:00,32.68,11.24,874.0,540.15,379.0,294.53,9.31,229.0,90037.0
2008-06-05 22:00:00+00:00,32.11,12.37,848.0,909.28,113.0,296.12,9.41,230.0,89992.0
2008-06-05 23:00:00+00:00,31.54,13.49,667.0,855.81,103.0,297.7,9.5,231.0,89947.0
2008-06-06 00:00:00+00:00,29.55,15.08,457.0,766.84,89.0,296.25,8.77,231.0,89995.0
2008-06-06 01:00:00+00:00,27.56,16.68,237.0,605.14,67.0,294.8,8.04,232.0,90043.0
2008-06-06 02:00:00+00:00,25.57,18.27,45.0,234.61,27.0,293.35,7.31,232.0,90091.0
2008-06-06 03:00:00+00:00,24.51,22.67,0.0,0.0,0.0,291.58,6.86,232.0,90175.0
2008-06-06 04:00:00+00:00,23.45,27.07,0.0,0.0,0.0,289.82,6.41,232.0,90259.0
2008-06-06 05:00:00+00:00,22.39,31.47,0.0,0.0,0.0,288.05,5.96,232.0,90343.0
2008-06-06 06:00:00+00:00,21.36,36.3,0.0,0.0,0.0,285.8,5.42,232.0,90370.0
2008-06-06 07:00:00+00:00,20.32,41.13,0.0,0.0,0.0,283.55,4.88,232.0,90397.0
2008-06-06 08:00:00+00:00,19.29,45.96,0.0,0.0,0.0,281.3,4.34,232.0,90424.0
2008-06-06 09:00:00+00:00,18.4,47.18,0.0,0.0,0.0,280.38,4.09,233.0,90469.0
2008-06-06 10:00:00+00:00,17.5,48.41,0.0,0.0,0.0,279.47,3.83,234.0,90514.0
2008-06-06 11:00:00+00:00,16.61,49.63,0.0,0.0,0.0,278.55,3.57,234.0,90559.0
2008-06-06 12:00:00+00:00,17.97,42.25,0.0,0.0,0.0,281.9,3.82,239.0,90610.0
2008-06-06 13:00:00+00:00,19.34,34.86,88.0,377.29,40.0,285.25,4.07,243.0,90662.0
2008-06-06 14:00:00+00:00,20.71,27.48,298.0,675.87,74.0,288.6,4.32,247.0,90713.0
2008-06-06 15:00:00+00:00,22.53,23.26,522.0,812.22,94.0,291.4,4.82,252.0,90725.0
2008-06-06 16:00:00+00:00,24.35,19.05,732.0,890.83,108.0,294.2,5.33,256.0,90737.0
2008-06-06 17:00:00+00:00,26.17,14.83,904.0,935.54,118.0,297.0,5.83,261.0,90749.0
2008-06-06 18:00:00+00:00,27.45,13.06,1026.0,963.16,124.0,298.67,5.96,264.0,90716.0
2008-06-06 19:00:00+00:00,28.73,11.29,1086.0,976.67,126.0,300.33,6.09,267.0,90683.0
2008-06-06 20:00:00+00:00,30.01,9.52,1080.0,977.17,126.0,302.0,6.22,270.0,90650.0
2008-06-06 21:00:00+00:00,30.22,9.28,1008.0,965.09,123.0,302.9,6.03,273.0,90625.0
2008-06-06 22:00:00+00:00,30.43,9.03,874.0,936.78,116.0,303.8,5.84,275.0,90601.0
2008-06-06 23:00:00+00:00,30.64,8.79,691.0,886.28,106.0,304.7,5.66,277.0,90577.0
2008-06-07 00:00:00+00:00,29.06,10.23,475.0,798.15,91.0,302.88,4.78,283.0,90622.0
2008-06-07 01:00:00+00:00,27.48,11.68,248.0,637.56,68.0,301.07,3.91,289.0,90668.0
2008-06-07 02:00:00+00:00,25.9,13.12,49.0,268.3,28.0,299.25,3.03,295.0,90713.0
2008-06-07 03:00:00+00:00,24.74,14.97,0.0,0.0,0.0,297.47,2.8,306.0,90782.0
2008-06-07 04:00:00+00:00,23.58,16.83,0.0,0.0,0.0,295.68,2.56,318.0,90851.0
2008-06-07 05:00:00+00:00,22.43,18.68,0.0,0.0,0.0,293.9,2.32,329.0,90920.0
2008-06-07 06:00:00+00:00,21.91,18.22,0.0,0.0,0.0,291.1,2.05,346.0,90914.0
2008-06-07 07:00:00+00:00,21.38,17.75,0.0,0.0,0.0,288.3,1.77,4.0,90908.0
2008-06-07 08:00:00+00:00,20.86,17.29,0.0,0.0,0.0,285.5,1.5,21.0,90902.0
2008-06-07 09:00:00+00:00,19.44,21.16,0.0,0.0,0.0,283.27,1.53,43.0,90914.0
2008-06-07 10:00:00+00:00,18.02,25.04,0.0,0.0,0.0,281.03,1.55,65.0,90926.0
2008-06-07 11:00:00+00:00,16.6,28.91,0.0,0.0,0.0,278.8,1.57,87.0,90938.0
2008-06-07 12:00:00+00:00,19.43,24.4,0.0,0.0,0.0,282.63,1.39,97.0,90983.0
2008-06-07 13:00:00+00:00,22.27,19.88,89.0,376.4,41.0,286.47,1.21,107.0,91028.0
2008-06-07 14:00:00+00:00,25.11,15.37,298.0,675.55,74.0,290.3,1.03,116.0,91073.0
2008-06-07 15:00:00+00:00,26.99,13.74,521.0,808.33,95.0,295.3,1.2,137.0,91055.0
2008-06-07 16:00:00+00:00,28.87,12.1,727.0,883.67,108.0,300.3,1.37,157.0,91037.0
2008-06-07 17:00:00+00:00,30.76,10.47,897.0,927.17,118.0,305.3,1.53,177.0,91019.0
2008-06-07 18:00:00+00:00,31.99,9.49,1016.0,952.37,124.0,307.35,1.93,195.0,90935.0
2008-06-07 19:00:00+00:00,33.22,8.52,1075.0,965.26,126.0,309.4,2.32,212.0,90851.0
2008-06-07 20:00:00+00:00,34.45,7.54,1067.0,963.48,126.0,311.45,2.72,229.0,90767.0
2008-06-07 21:00:00+00:00,34.65,7.35,995.0,950.31,123.0,313.48,3.06,236.0,90707.0
2008-06-07 22:00:00+00:00,34.84,7.16,864.0,923.51,116.0,315.52,3.4,242.0,90647.0
2008-06-07 23:00:00+00:00,35.04,6.97,685.0,875.85,106.0,317.55,3.74,249.0,90586.0
2008-06-08 00:00:00+00:00,33.36,7.92,472.0,789.96,91.0,319.15,3.49,252.0,90604.0
2008-06-08 01:00:00+00:00,31.68,8.87,247.0,627.44,69.0,320.75,3.23,255.0,90622.0
2008-06-08 02:00:00+00:00,30.01,9.82,50.0,263.27,29.0,322.35,2.98,257.0,90640.0
2008-06-08 03:00:00+00:00,28.72,11.73,0.0,0.0,0.0,321.38,2.71,255.0,90695.0
2008-06-08 04:00:00+00:00,27.43,13.64,0.0,0.0,0.0,320.42,2.45,252.0,90749.0
2008-06-08 05:00:00+00:00,26.14,15.55,0.0,0.0,0.0,319.45,2.18,249.0,90803.0
2008-06-08 06:00:00+00:00,25.48,16.9,0.0,0.0,0.0,316.6,1.92,244.0,90797.0
2008-06-08 07:00:00+00:00,24.83,18.26,0.0,0.0,0.0,313.75,1.66,239.0,90791.0
2008-06-08 08:00:00+00:00,24.17,19.61,0.0,0.0,0.0,310.9,1.39,234.0,90785.0
2008-06-08 09:00:00+00:00,23.12,21.31,0.0,0.0,0.0,309.0,1.2,218.0,90788.0
2008-06-08 10:00:00+00:00,22.08,23.01,0.0,0.0,0.0,307.1,1.01,203.0,90791.0
2008-06-08 11:00:00+00:00,21.03,24.71,0.0,0.0,0.0,305.2,0.81,188.0,90794.0
2008-06-08 12:00:00+00:00,22.97,22.62,0.0,0.0,0.0,307.02,1.01,195.0,90836.0
2008-06-08 13:00:00+00:00,24.91,20.52,87.0,367.9,40.0,308.83,1.2,203.0,90878.0
2008-06-08 14:00:00+00:00,26.86,18.43,292.0,657.27,74.0,310.65,1.39,211.0,90920.0
2008-06-08 15:00:00+00:00,28.61,18.35,513.0,795.04,94.0,316.15,2.28,215.0,90884.0
2008-06-08 16:00:00+00:00,30.36,18.27,717.0,869.43,108.0,321.65,3.16,218.0,90848.0
2008-06-08 17:00:00+00:00,32.12,18.19,886.0,914.08,118.0,327.15,4.04,222.0,90812.0
2008-06-08 18:00:00+00:00,33.15,17.2,1004.0,939.49,124.0,330.03,4.6,226.0,90761.0
2008-06-08 19:00:00+00:00,34.19,16.21,1062.0,951.84,126.0,332.92,5.16,231.0,90710.0
2008-06-08 20:00:00+00:00,35.22,15.22,1055.0,950.83,126.0,335.8,5.72,235.0,90659.0
2008-06-08 21:00:00+00:00,35.0,15.06,984.0,937.75,123.0,335.88,5.78,238.0,90622.0
2008-06-08 22:00:00+00:00,34.77,14.91,855.0,911.53,116.0,335.97,5.83,242.0,90586.0
2008-06-08 23:00:00+00:00,34.55,14.75,678.0,863.97,106.0,336.05,5.89,245.0,90550.0
2008-06-09 00:00:00+00:00,33.17,16.43,467.0,777.73,91.0,333.97,5.32,248.0,90565.0
2008-06-09 01:00:00+00:00,31.79,18.1,245.0,617.52,69.0,331.88,4.76,251.0,90580.0
2008-06-09 02:00:00+00:00,30.42,19.78,50.0,258.58,29.0,329.8,4.19,254.0,90595.0
2008-06-09 03:00:00+00:00,28.87,22.23,0.0,0.0,0.0,326.83,3.57,253.0,90686.0
2008-06-09 04:00:00+00:00,27.33,24.68,0.0,0.0,0.0,323.87,2.95,252.0,90776.0
2008-06-09 05:00:00+00:00,25.79,27.13,0.0,0.0,0.0,320.9,2.33,251.0,90866.0
2008-06-09 06:00:00+00:00,24.9,29.65,0.0,0.0,0.0,317.5,2.11,246.0,90890.0
2008-06-09 07:00:00+00:00,24.0,32.18,0.0,0.0,0.0,314.1,1.89,240.0,90914.0
2008-06-09 08:00:00+00:00,23.11,34.7,0.0,0.0,0.0,310.7,1.67,234.0,90938.0
2008-06-09 09:00:00+00:00,22.33,36.62,0.0,0.0,0.0,309.35,1.38,238.0,90956.0
2008-06-09 10:00:00+00:00,21.55,38.53,0.0,0.0,0.0,308.0,1.09,242.0,90974.0
2008-06-09 11:00:00+00:00,20.77,40.45,0.0,0.0,0.0,306.65,0.8,246.0,90992.0
2008-06-09 12:00:00+00:00,22.59,35.89,0.0,0.0,0.0,308.38,0.9,252.0,91031.0
2008-06-09 13:00:00+00:00,24.41,31.34,88.0,367.46,41.0,310.12,1.0,257.0,91070.0
2008-06-09 14:00:00+00:00,26.24,26.78,295.0,663.24,75.0,311.85,1.1,263.0,91109.0
2008-06-09 15:00:00+00:00,28.04,22.84,516.0,798.91,95.0,316.52,1.7,258.0,91082.0
2008-06-09 16:00:00+00:00,29.84,18.89,720.0,872.37,109.0,321.18,2.3,253.0,91055.0
2008-06-09 17:00:00+00:00,31.65,14.95,888.0,916.5,118.0,325.85,2.9,248.0,91028.0
2008-06-09 18:00:00+00:00,32.87,13.55,1005.0,940.51,124.0,327.63,3.49,253.0,90971.0
2008-06-09 19:00:00+00:00,34.09,12.15,1063.0,951.67,127.0,329.42,4.07,258.0,90914.0
2008-06-09 20:00:00+00:00,35.31,10.75,1056.0,950.49,127.0,331.2,4.66,263.0,90857.0
2008-06-09 21:00:00+00:00,35.26,10.73,984.0,937.19,123.0,331.15,4.86,267.0,90812.0
2008-06-09 22:00:00+00:00,35.22,10.7,855.0,909.45,117.0,331.1,5.06,272.0,90767.0
2008-06-09 23:00:00+00:00,35.17,10.68,678.0,862.71,106.0,331.05,5.26,276.0,90722.0
2008-06-10 00:00:00+00:00,33.67,11.83,467.0,773.86,92.0,327.2,4.74,283.0,90731.0
2008-06-10 01:00:00+00:00,32.16,12.97,245.0,614.75,69.0,323.35,4.23,291.0,90740.0
2008-06-10 02:00:00+00:00,30.66,14.12,51.0,266.31,29.0,319.5,3.71,298.0,90749.0
2008-06-10 03:00:00+00:00,29.28,16.71,0.0,0.0,0.0,316.52,3.54,305.0,90815.0
2008-06-10 04:00:00+00:00,27.9,19.31,0.0,0.0,0.0,313.53,3.37,312.0,90881.0
2008-06-10 05:00:00+00:00,26.53,21.9,0.0,0.0,0.0,310.55,3.2,318.0,90947.0
2008-06-10 06:00:00+00:00,26.01,21.69,0.0,0.0,0.0,307.18,2.87,325.0,90926.0
2008-06-10 07:00:00+00:00,25.48,21.49,0.0,0.0,0.0,303.82,2.54,332.0,90905.0
2008-06-10 08:00:00+00:00,24.96,21.28,0.0,0.0,0.0,300.45,2.21,338.0,90884.0
2008-06-10 09:00:00+00:00,24.12,22.18,0.0,0.0,0.0,297.9,2.06,346.0,90896.0
2008-06-10 10:00:00+00:00,23.28,23.08,0.0,0.0,0.0,295.35,1.91,354.0,90908.0
2008-06-10 11:00:00+00:00,22.44,23.98,0.0,0.0,0.0,292.8,1.77,2.0,90920.0
2008-06-10 12:00:00+00:00,24.37,22.28,0.0,0.0,0.0,293.92,1.53,12.0,90962.0
2008-06-10 13:00:00+00:00,26.31,20.59,89.0,375.05,41.0,295.03,1.29,23.0,91004.0
2008-06-10 14:00:00+00:00,28.25,18.89,297.0,669.35,75.0,296.15,1.05,33.0,91046.0
2008-06-10 15:00:00+00:00,30.24,16.07,521.0,806.66,96.0,300.65,1.05,45.0,91019.0
2008-06-10 16:00:00+00:00,32.23,13.24,728.0,882.51,110.0,305.15,1.06,57.0,90992.0
2008-06-10 17:00:00+00:00,34.22,10.42,898.0,926.11,120.0,309.65,1.06,69.0,90965.0
2008-06-10 18:00:00+00:00,35.3,9.41,1017.0,951.17,126.0,310.55,0.97,27.0,90902.0
2008-06-10 19:00:00+00:00,36.39,8.41,1076.0,963.72,128.0,311.45,0.89,345.0,90839.0
2008-06-10 20:00:00+00:00,37.47,7.4,1070.0,963.47,128.0,312.35,0.8,303.0,90776.0
2008-06-10 21:00:00+00:00,37.62,7.14,998.0,949.71,125.0,312.58,1.21,304.0,90716.0
2008-06-10 22:00:00+00:00,37.77,6.88,867.0,922.17,118.0,312.82,1.63,306.0,90656.0
2008-06-10 23:00:00+00:00,37.92,6.62,687.0,873.54,107.0,313.05,2.04,307.0,90595.0
2008-06-11 00:00:00+00:00,36.02,7.44,474.0,784.47,93.0,312.48,2.17,310.0,90595.0
2008-06-11 01:00:00+00:00,34.12,8.27,250.0,626.01,70.0,311.92,2.29,314.0,90595.0
2008-06-11 02:00:00+00:00,32.22,9.09,53.0,273.95,30.0,311.35,2.41,317.0,90595.0
2008-06-11 03:00:00+00:00,30.96,10.1,0.0,0.0,0.0,311.33,2.51,322.0,90647.0
2008-06-11 04:00:00+00:00,29.7,11.11,0.0,0.0,0.0,311.32,2.6,327.0,90698.0
2008-06-11 05:00:00+00:00,28.44,12.12,0.0,0.0,0.0,311.3,2.69,333.0,90749.0
2008-06-11 06:00:00+00:00,27.49,11.78,0.0,0.0,0.0,309.48,2.62,339.0,90740.0
2008-06-11 07:00:00+00:00,26.55,11.43,0.0,0.0,0.0,307.67,2.54,345.0,90731.0
2008-06-11 08:00:00+00:00,25.6,11.09,0.0,0.0,0.0,305.85,2.47,350.0,90722.0
2008-06-11 09:00:00+00:00,24.9,11.96,0.0,0.0,0.0,304.48,2.27,0.0,90731.0
2008-06-11 10:00:00+00:00,24.19,12.82,0.0,0.0,0.0,303.12,2.06,10.0,90740.0
2008-06-11 11:00:00+00:00,23.49,13.69,0.0,0.0,0.0,301.75,1.86,20.0,90749.0
2008-06-11 12:00:00+00:00,25.7,12.31,0.0,0.0,0.0,303.53,1.34,42.0,90791.0
2008-06-11 13:00:00+00:00,27.92,10.93,89.0,375.04,41.0,305.32,0.81,63.0,90833.0
2008-06-11 14:00:00+00:00,30.14,9.55,298.0,669.55,76.0,307.1,0.29,85.0,90875.0
2008-06-11 15:00:00+00:00,32.34,7.97,523.0,808.8,97.0,311.07,1.18,134.0,90848.0
2008-06-11 16:00:00+00:00,34.55,6.39,730.0,884.14,111.0,315.03,2.07,182.0,90821.0
2008-06-11 17:00:00+00:00,36.76,4.81,901.0,929.8,120.0,319.0,2.97,231.0,90794.0
2008-06-11 18:00:00+00:00,37.62,4.79,1022.0,956.52,126.0,321.22,3.89,235.0,90737.0
2008-06-11 19:00:00+00:00,38.49,4.76,1081.0,967.65,129.0,323.43,4.82,240.0,90680.0
2008-06-11 20:00:00+00:00,39.35,4.74,1075.0,967.25,129.0,325.65,5.75,245.0,90622.0
2008-06-11 21:00:00+00:00,38.94,5.22,1003.0,954.62,125.0,326.77,6.0,249.0,90583.0
2008-06-11 22:00:00+00:00,38.53,5.71,867.0,921.36,118.0,327.88,6.24,253.0,90544.0
2008-06-11 23:00:00+00:00,38.12,6.19,684.0,866.32,108.0,329.0,6.48,257.0,90505.0
2008-06-12 00:00:00+00:00,36.22,7.45,470.0,774.55,93.0,328.7,5.9,258.0,90538.0
2008-06-12 01:00:00+00:00,34.31,8.71,247.0,613.03,70.0,328.4,5.31,260.0,90571.0
2008-06-12 02:00:00+00:00,32.41,9.97,52.0,258.07,30.0,328.1,4.73,262.0,90604.0
2008-06-12 03:00:00+00:00,30.79,11.68,0.0,0.0,0.0,325.15,4.02,259.0,90674.0
2008-06-12 04:00:00+00:00,29.18,13.4,0.0,0.0,0.0,322.2,3.31,257.0,90743.0
2008-06-12 05:00:00+00:00,27.57,15.11,0.0,0.0,0.0,319.25,2.61,254.0,90812.0
2008-06-12 06:00:00+00:00,26.19,16.43,0.0,0.0,0.0,315.6,2.49,244.0,90821.0
2008-06-12 07:00:00+00:00,24.81,17.75,0.0,0.0,0.0,311.95,2.38,234.0,90830.0
2008-06-12 08:00:00+00:00,23.43,19.07,0.0,0.0,0.0,308.3,2.26,224.0,90839.0
2008-06-12 09:00:00+00:00,22.55,20.21,0.0,0.0,0.0,304.78,2.32,220.0,90866.0
2008-06-12 10:00:00+00:00,21.68,21.34,0.0,0.0,0.0,301.27,2.37,216.0,90893.0
2008-06-12 11:00:00+00:00,20.8,22.48,0.0,0.0,0.0,297.75,2.43,211.0,90920.0
2008-06-12 12:00:00+00:00,23.0,21.09,0.0,0.0,0.0,297.73,2.87,214.0,90953.0
2008-06-12 13:00:00+00:00,25.21,19.69,90.0,383.05,41.0,297.72,3.31,216.0,90986.0
2008-06-12 14:00:00+00:00,27.42,18.3,300.0,675.91,76.0,297.7,3.75,218.0,91019.0
2008-06-12 15:00:00+00:00,29.24,15.16,526.0,814.82,97.0,300.55,4.59,222.0,90992.0
2008-06-12 16:00:00+00:00,31.06,12.02,733.0,888.68,111.0,303.4,5.43,226.0,90965.0
2008-06-12 17:00:00+00:00,32.89,8.88,903.0,931.15,121.0,306.25,6.28,230.0,90938.0
2008-06-12 18:00:00+00:00,33.82,8.34,1022.0,955.48,127.0,308.45,6.52,235.0,90872.0
2008-06-12 19:00:00+00:00,34.76,7.81,1081.0,966.53,130.0,310.65,6.76,240.0,90806.0
2008-06-12 20:00:00+00:00,35.7,7.27,1074.0,965.94,129.0,312.85,7.01,244.0,90740.0
2008-06-12 21:00:00+00:00,35.39,7.71,1002.0,951.94,126.0,314.07,6.97,247.0,90713.0
2008-06-12 22:00:00+00:00,35.09,8.15,869.0,921.81,119.0,315.28,6.92,250.0,90686.0
2008-06-12 23:00:00+00:00,34.78,8.59,688.0,871.18,108.0,316.5,6.88,253.0,90659.0
2008-06-13 00:00:00+00:00,33.05,10.94,471.0,764.73,98.0,317.15,6.13,254.0,90710.0
2008-06-13 01:00:00+00:00,31.32,13.29,247.0,596.79,74.0,317.8,5.37,256.0,90761.0
2008-06-13 02:00:00+00:00,29.6,15.64,52.0,242.82,31.0,318.45,4.62,257.0,90812.0
2008-06-13 03:00:00+00:00,28.29,17.47,0.0,0.0,0.0,315.07,3.92,255.0,90893.0
2008-06-13 04:00:00+00:00,26.98,19.31,0.0,0.0,0.0,311.68,3.21,254.0,90974.0
2008-06-13 05:00:00+00:00,25.67,21.14,0.0,0.0,0.0,308.3,2.51,252.0,91055.0
2008-06-13 06:00:00+00:00,24.33,22.26,0.0,0.0,0.0,303.68,2.28,242.0,91064.0
2008-06-13 07:00:00+00:00,23.0,23.37,0.0,0.0,0.0,299.07,2.04,232.0,91073.0
2008-06-13 08:00:00+00:00,21.66,24.49,0.0,0.0,0.0,294.45,1.81,222.0,91082.0
2008-06-13 09:00:00+00:00,20.67,24.68,0.0,0.0,0.0,291.7,1.71,214.0,91100.0
2008-06-13 10:00:00+00:00,19.69,24.86,0.0,0.0,0.0,288.95,1.61,205.0,91118.0
2008-06-13 11:00:00+00:00,18.7,25.05,0.0,0.0,0.0,286.2,1.52,197.0,91136.0
2008-06-13 12:00:00+00:00,21.23,22.76,0.0,0.0,0.0,287.82,1.56,205.0,91172.0
2008-06-13 13:00:00+00:00,23.77,20.47,88.0,352.16,43.0,289.43,1.6,213.0,91208.0
2008-06-13 14:00:00+00:00,26.31,18.18,296.0,652.21,80.0,291.05,1.64,221.0,91244.0
2008-06-13 15:00:00+00:00,28.17,15.54,519.0,790.51,103.0,295.17,1.92,234.0,91226.0
2008-06-13 16:00:00+00:00,30.04,12.9,726.0,868.98,118.0,299.28,2.2,247.0,91208.0
2008-06-13 17:00:00+00:00,31.91,10.26,897.0,915.86,128.0,303.4,2.48,260.0,91190.0
2008-06-13 18:00:00+00:00,33.12,9.24,1018.0,942.74,135.0,304.7,2.87,263.0,91121.0
2008-06-13 19:00:00+00:00,34.34,8.22,1077.0,954.24,138.0,306.0,3.26,267.0,91052.0
2008-06-13 20:00:00+00:00,35.55,7.2,1072.0,955.46,137.0,307.3,3.66,270.0,90983.0
2008-06-13 21:00:00+00:00,35.63,7.29,1001.0,941.68,134.0,308.67,3.89,274.0,90941.0
2008-06-13 22:00:00+00:00,35.72,7.39,871.0,913.68,127.0,310.03,4.13,277.0,90899.0
2008-06-13 23:00:00+00:00,35.8,7.48,692.0,865.56,115.0,311.4,4.37,281.0,90857.0
2008-06-14 00:00:00+00:00,34.11,9.16,479.0,775.46,100.0,311.62,3.87,284.0,90887.0
2008-06-14 01:00:00+00:00,32.42,10.84,254.0,615.15,75.0,311.83,3.36,287.0,90917.0
2008-06-14 02:00:00+00:00,30.73,12.52,56.0,273.76,32.0,312.05,2.86,291.0,90947.0
2008-06-14 03:00:00+00:00,29.62,15.6,0.0,0.0,0.0,311.48,2.66,295.0,91025.0
2008-06-14 04:00:00+00:00,28.51,18.68,0.0,0.0,0.0,310.92,2.46,299.0,91103.0
2008-06-14 05:00:00+00:00,27.41,21.76,0.0,0.0,0.0,310.35,2.26,303.0,91181.0
2008-06-14 06:00:00+00:00,27.0,21.75,0.0,0.0,0.0,308.73,2.27,313.0,91175.0
2008-06-14 07:00:00+00:00,26.58,21.73,0.0,0.0,0.0,307.12,2.28,323.0,91169.0
2008-06-14 08:00:00+00:00,26.17,21.72,0.0,0.0,0.0,305.5,2.29,333.0,91163.0
2008-06-14 09:00:00+00:00,24.93,22.2,0.0,0.0,0.0,305.25,2.34,346.0,91181.0
2008-06-14 10:00:00+00:00,23.7,22.67,0.0,0.0,0.0,305.0,2.39,358.0,91199.0
2008-06-14 11:00:00+00:00,22.46,23.15,0.0,0.0,0.0,304.75,2.44,11.0,91217.0
2008-06-14 12:00:00+00:00,24.52,21.88,0.0,0.0,0.0,308.57,2.25,14.0,91280.0
2008-06-14 13:00:00+00:00,26.58,20.6,88.0,352.73,43.0,312.38,2.06,17.0,91343.0
2008-06-14 14:00:00+00:00,28.65,19.33,295.0,646.73,81.0,316.2,1.88,20.0,91406.0
2008-06-14 15:00:00+00:00,30.89,16.55,517.0,787.18,103.0,321.72,1.86,18.0,91370.0
2008-06-14 16:00:00+00:00,33.13,13.78,722.0,863.62,118.0,327.23,1.84,17.0,91334.0
2008-06-14 17:00:00+00:00,35.38,11.0,890.0,907.75,128.0,332.75,1.82,15.0,91298.0
2008-06-14 18:00:00+00:00,36.41,9.77,1009.0,933.21,135.0,334.45,1.89,352.0,91229.0
2008-06-14 19:00:00+00:00,37.45,8.53,1067.0,944.01,138.0,336.15,1.96,328.0,91160.0
2008-06-14 20:00:00+00:00,38.49,7.3,1060.0,942.95,137.0,337.85,2.03,304.0,91091.0
2008-06-14 21:00:00+00:00,38.54,7.24,989.0,928.19,134.0,341.32,2.48,304.0,91052.0
2008-06-14 22:00:00+00:00,38.6,7.18,859.0,899.46,126.0,344.78,2.94,304.0,91013.0
2008-06-14 23:00:00+00:00,38.65,7.12,681.0,848.01,115.0,348.25,3.39,303.0,90974.0
2008-06-15 00:00:00+00:00,36.75,7.85,470.0,757.62,99.0,343.78,3.29,307.0,91004.0
2008-06-15 01:00:00+00:00,34.85,8.58,249.0,595.8,75.0,339.32,3.18,311.0,91034.0
2008-06-15 02:00:00+00:00,32.96,9.31,54.0,247.77,32.0,334.85,3.08,314.0,91064.0
2008-06-15 03:00:00+00:00,31.64,11.3,0.0,0.0,0.0,334.05,3.12,320.0,91118.0
2008-06-15 04:00:00+00:00,30.33,13.28,0.0,0.0,0.0,333.25,3.16,327.0,91172.0
2008-06-15 05:00:00+00:00,29.02,15.27,0.0,0.0,0.0,332.45,3.2,333.0,91226.0
2008-06-15 06:00:00+00:00,28.1,15.43,0.0,0.0,0.0,330.4,3.12,340.0,91211.0
2008-06-15 07:00:00+00:00,27.19,15.59,0.0,0.0,0.0,328.35,3.03,348.0,91196.0
2008-06-15 08:00:00+00:00,26.27,15.75,0.0,0.0,0.0,326.3,2.95,356.0,91181.0
2008-06-15 09:00:00+00:00,25.51,16.8,0.0,0.0,0.0,325.83,2.78,3.0,91187.0
2008-06-15 10:00:00+00:00,24.76,17.86,0.0,0.0,0.0,325.37,2.6,11.0,91193.0
2008-06-15 11:00:00+00:00,24.0,18.91,0.0,0.0,0.0,324.9,2.43,19.0,91199.0
2008-06-15 12:00:00+00:00,26.39,16.97,0.0,0.0,0.0,325.98,2.08,24.0,91241.0
2008-06-15 13:00:00+00:00,28.79,15.04,83.0,322.07,42.0,327.07,1.74,30.0,91283.0
2008-06-15 14:00:00+00:00,31.19,13.1,282.0,614.12,79.0,328.15,1.39,36.0,91325.0
2008-06-15 15:00:00+00:00,33.46,11.09,499.0,755.37,102.0,337.15,1.45,33.0,91289.0
2008-06-15 16:00:00+00:00,35.73,9.07,700.0,833.98,117.0,346.15,1.51,31.0,91253.0
2008-06-15 17:00:00+00:00,38.01,7.06,865.0,879.41,127.0,355.15,1.57,28.0,91217.0
2008-06-15 18:00:00+00:00,38.92,7.0,980.0,904.49,133.0,353.88,1.81,5.0,91154.0
2008-06-15 19:00:00+00:00,39.83,6.94,1037.0,915.51,136.0,352.62,2.04,341.0,91091.0
2008-06-15 20:00:00+00:00,40.74,6.88,1031.0,914.13,136.0,351.35,2.28,317.0,91028.0
2008-06-15 21:00:00+00:00,40.6,7.71,962.0,900.63,132.0,350.72,2.86,316.0,90977.0
2008-06-15 22:00:00+00:00,40.46,8.53,836.0,871.8,125.0,350.08,3.44,314.0,90926.0
2008-06-15 23:00:00+00:00,40.32,9.36,662.0,820.06,114.0,349.45,4.03,313.0,90875.0
2008-06-16 00:00:00+00:00,38.66,9.84,457.0,731.76,98.0,346.87,3.94,317.0,90881.0
2008-06-16 01:00:00+00:00,36.99,10.31,242.0,573.27,74.0,344.28,3.84,321.0,90887.0
2008-06-16 02:00:00+00:00,35.33,10.79,53.0,233.7,32.0,341.7,3.75,325.0,90893.0
2008-06-16 03:00:00+00:00,34.25,11.72,0.0,0.0,0.0,340.55,3.8,329.0,90944.0
2008-06-16 04:00:00+00:00,33.17,12.64,0.0,0.0,0.0,339.4,3.84,332.0,90995.0
2008-06-16 05:00:00+00:00,32.1,13.57,0.0,0.0,0.0,338.25,3.89,336.0,91046.0
2008-06-16 06:00:00+00:00,30.94,14.62,0.0,0.0,0.0,335.78,3.58,340.0,91028.0
2008-06-16 07:00:00+00:00,29.77,15.67,0.0,0.0,0.0,333.32,3.27,344.0,91010.0
2008-06-16 08:00:00+00:00,28.61,16.72,0.0,0.0,0.0,330.85,2.97,347.0,90992.0
