2520.02 87.848 87.848 87.848 87.848 87.8327 0 0 0 0 0 0 0 0 
2550.02 87.8442 87.8442 87.8442 87.8442 87.8287 0 0 0 0 0 0 0 0 
2580.02 87.8403 87.8404 87.8403 87.8404 87.8247 0 0 0 0 0 0 0 0 
2610.02 87.8364 87.8364 87.8364 87.8364 87.8206 0 0 0 0 0 0 0 0 
2640.03 87.8324 87.8325 87.8324 87.8325 87.8165 0 0 0 0 0 0 0 0 
2670.03 87.8284 87.8285 87.8284 87.8285 87.8123 0 0 0 0 0 0 0 0 
2700.03 87.8244 87.8244 87.8244 87.8244 87.808 0 0 0 0 0 0 0 0 
2730.03 87.8203 87.8204 87.8203 87.8204 87.8038 0 0 0 0 0 0 0 0 
2760.03 87.8162 87.8162 87.8162 87.8162 87.7994 0 0 0 0 0 0 0 0 
2790.03 87.812 87.8121 87.812 87.8121 87.7951 0 0 0 0 0 0 0 0 
2820.03 87.8078 87.8078 87.8078 87.8078 87.7907 0 0 0 0 0 0 0 0 
2850.03 87.8035 87.8035 87.8035 87.8035 87.7862 0 0 0 0 0 0 0 0 
2880.03 87.7992 87.7993 87.7992 87.7993 87.7817 0 0 0 0 0 0 0 0 
2910.03 87.7948 87.7949 87.7948 87.7949 87.7771 0 0 0 0 0 0 0 0 
2940.03 87.7904 87.7904 87.7904 87.7904 87.7725 0 0 0 0 0 0 0 0 
2970.03 87.786 87.786 87.786 87.786 87.7679 0 0 0 0 0 0 0 0 
3000.03 87.7814 87.7815 87.7814 87.7815 87.7632 0 0 0 0 0 0 0 0 
3030.03 87.7769 87.7769 87.7769 87.7769 87.7585 0 0 0 0 0 0 0 0 
3060.03 87.7723 87.7723 87.7723 87.7723 87.7537 0 0 0 0 0 0 0 0 
3090.03 87.7677 87.7677 87.7677 87.7677 87.7488 0 0 0 0 0 0 0 0 
3120.03 87.763 87.763 87.763 87.763 87.744 0 0 0 0 0 0 0 0 
3150.03 87.7582 87.7583 87.7582 87.7583 87.739 0 0 0 0 0 0 0 0 
3180.03 87.7534 87.7535 87.7534 87.7535 87.7341 0 0 0 0 0 0 0 0 
3210.03 87.7486 87.7487 87.7486 87.7487 87.729 0 0 0 0 0 0 0 0 
3240.03 87.7437 87.7438 87.7437 87.7438 87.724 0 0 0 0 0 0 0 0 
3270.03 87.7388 87.7388 87.7388 87.7388 87.7189 0 0 0 0 0 0 0 0 
3300.03 87.7338 87.7339 87.7338 87.7339 87.7137 0 0 0 0 0 0 0 0 
3330.03 87.7288 87.7289 87.7288 87.7289 87.7085 0 0 0 0 0 0 0 0 
3360.03 87.7238 87.7238 87.7238 87.7238 87.7033 0 0 0 0 0 0 0 0 
3390.03 87.7186 87.7187 87.7186 87.7187 87.698 0 0 0 0 0 0 0 0 
3420.03 87.7135 87.7135 87.7135 87.7135 87.6926 0 0 0 0 0 0 0 0 
3450.03 87.7083 87.7083 87.7083 87.7083 87.6872 0 0 0 0 0 0 0 0 
3480.03 87.703 87.7031 87.703 87.7031 87.6818 0 0 0 0 0 0 0 0 
3510.03 87.6977 87.6978 87.6977 87.6978 87.6763 0 0 0 0 0 0 0 0 
3540.03 87.6924 87.6924 87.6924 87.6924 87.6708 0 0 0 0 0 0 0 0 
3570.03 87.687 87.687 87.687 87.687 87.6652 0 0 0 0 0 0 0 0 
3600.03 87.6813 87.6814 87.6813 87.6814 87.6596 0 0 0 0 0 2 0 2 
3630.03 87.4633 87.4634 87.4633 87.4634 87.6539 0 0 0 0 0 2 0 2 
3660.03 87.2919 87.2919 87.2919 87.2919 87.6482 0 0 0 0 0 2 0 2 
3690.03 87.1569 87.1569 87.1569 87.1569 87.6425 0 0 0 0 0 2 0 2 
3720.04 87.0502 87.0502 87.0502 87.0502 87.6367 0 0 0 0 0 2 0 2 
3750.04 86.9657 86.9657 86.9657 86.9657 87.6308 0 0 0 0 0 2 0 2 
3780.04 86.8984 86.8984 86.8984 86.8984 87.6249 0 0 0 0 0 2 0 2 
3810.04 86.8445 86.8446 86.8445 86.8446 87.619 0 0 0 0 0 2 0 2 
3840.04 86.8012 86.8013 86.8013 86.8013 87.613 0 0 0 0 0 2 0 2 
3870.04 86.7661 86.7662 86.7661 86.7661 87.607 0 0 0 0 0 2 0 2 
3900.04 86.7374 86.7374 86.7374 86.7374 87.6009 0 0 0 0 0 2 0 2 
3930.04 86.7136 86.7136 86.7136 86.7136 87.5948 0 0 0 0 0 2 0 2 
3960.04 86.6937 86.6937 86.6937 86.6937 87.5886 0 0 0 0 0 2 0 2 
3990.04 86.6768 86.6768 86.6768 86.6768 87.5824 0 0 0 0 0 2 0 2 
4020.04 86.6622 86.6622 86.6622 86.6622 87.5761 0 0 0 0 0 2 0 2 
4050.04 86.6495 86.6495 86.6495 86.6495 87.5698 0 0 0 0 0 2 0 2 
4080.04 86.6381 86.6382 86.6381 86.6382 87.5635 0 0 0 0 0 2 0 2 
4110.04 86.6279 86.628 86.6279 86.628 87.5571 0 0 0 0 0 2 0 2 
4140.04 86.6185 86.6185 86.6185 86.6185 87.5506 0 0 0 0 0 2 0 2 
4170.04 86.6097 86.6098 86.6097 86.6098 87.5442 0 0 0 0 0 2 0 2 
4200.04 86.6015 86.6015 86.6015 86.6015 87.5376 0 2 0 2 0 0 0 0 
4230.04 86.5936 86.5936 86.5936 86.5936 87.531 0 2 0 2 0 0 0 0 
4260.04 86.586 86.586 86.586 86.586 87.5244 0 2 0 2 0 0 0 0 
4290.04 86.5786 86.5786 86.5786 86.5786 87.5178 0 2 0 2 0 0 0 0 
4320.04 86.5713 86.5714 86.5713 86.5714 87.511 0 2 0 2 0 0 0 0 
4350.04 86.5642 86.5642 86.5642 86.5642 87.5043 0 2 0 2 0 0 0 0 
4380.04 86.5571 86.5572 86.5572 86.5572 87.4975 0 2 0 2 0 0 0 0 
4410.04 86.5501 86.5502 86.5502 86.5502 87.4906 0 2 0 2 0 0 0 0 
4440.04 86.5431 86.5432 86.5432 86.5432 87.4837 0 2 0 2 0 0 0 0 
4470.04 86.5362 86.5362 86.5362 86.5362 87.4768 0 2 0 2 0 0 0 0 
4500.04 86.5292 86.5293 86.5292 86.5293 87.4698 0 2 0 2 0 0 0 0 
4530.04 86.5222 86.5223 86.5223 86.5223 87.4628 0 2 0 2 0 0 0 0 
4560.04 86.5153 86.5153 86.5153 86.5153 87.4557 0 2 0 2 0 0 0 0 
4590.04 86.5083 86.5083 86.5083 86.5083 87.4486 0 2 0 2 0 0 0 0 
4620.04 86.5012 86.5012 86.5012 86.5013 87.4414 0 2 0 2 0 0 0 0 
4650.04 86.4942 86.4942 86.4942 86.4942 87.4342 0 2 0 2 0 0 0 0 
4680.04 86.487 86.4871 86.4871 86.4871 87.427 0 2 0 2 0 0 0 0 
4710.04 86.4799 86.4799 86.4799 86.4799 87.4197 0 2 0 2 0 0 0 0 
4740.04 86.4727 86.4727 86.4727 86.4727 87.4123 0 2 0 2 0 0 0 0 
4770.04 86.4655 86.4655 86.4655 86.4655 87.405 0 2 0 2 0 0 0 0 
4800.04 86.4582 86.4582 86.4582 86.4583 87.3975 0 2 0 2 0 0 0 0 
4830.05 86.4509 86.4509 86.4509 86.4509 87.39 0 2 0 2 0 0 0 0 
4860.05 86.4435 86.4436 86.4436 86.4436 87.3825 0 2 0 2 0 0 0 0 
4890.05 86.4362 86.4362 86.4362 86.4362 87.375 0 2 0 2 0 0 0 0 
4920.05 86.4287 86.4288 86.4287 86.4288 87.3673 0 2 0 2 0 0 0 0 
4950.05 86.4212 86.4213 86.4213 86.4213 87.3597 0 2 0 2 0 0 0 0 
4980.05 86.4137 86.4138 86.4138 86.4138 87.352 0 2 0 2 0 0 0 0 
5010.05 86.4062 86.4062 86.4062 86.4062 87.3442 0 2 0 2 0 0 0 0 
5040.05 86.3985 86.3986 86.3986 86.3986 87.3365 0 2 0 2 0 0 0 0 
5070.05 86.3909 86.3909 86.3909 86.391 87.3286 0 2 0 2 0 0 0 0 
5100.05 86.3832 86.3832 86.3832 86.3832 87.3207 0 2 0 2 0 0 0 0 
5130.05 86.3755 86.3755 86.3755 86.3755 87.3128 0 2 0 2 0 0 0 0 
5160.05 86.3677 86.3677 86.3677 86.3677 87.3049 0 2 0 2 0 0 0 0 
5190.05 86.3598 86.3599 86.3599 86.3599 87.2968 0 2 0 2 0 0 0 0 
5220.05 86.352 86.352 86.352 86.352 87.2888 0 2 0 2 0 0 0 0 
5250.05 86.3441 86.3441 86.3441 86.3441 87.2807 0 2 0 2 0 0 0 0 
5280.05 86.3361 86.3361 86.3361 86.3361 87.2726 0 2 0 2 0 0 0 0 
5310.05 86.3281 86.3281 86.3281 86.3281 87.2644 0 2 0 2 0 0 0 0 
5340.05 86.32 86.32 86.32 86.3201 87.2561 0 2 0 2 0 0 0 0 
5370.05 86.3119 86.312 86.3119 86.312 87.2479 0 2 0 2 0 0 0 0 
5400.05 86.3038 86.3038 86.3038 86.3038 87.2395 0 2 0 2 0 0 0 0 
5430.05 86.2956 86.2956 86.2956 86.2956 87.2312 0 2 0 2 0 0 0 0 
5460.05 86.2873 86.2874 86.2874 86.2874 87.2228 0 2 0 2 0 0 0 0 
5490.05 86.2791 86.2791 86.2791 86.2791 87.2143 0 2 0 2 0 0 0 0 
5520.05 86.2708 86.2708 86.2708 86.2708 87.2058 0 2 0 2 0 0 0 0 
5550.05 86.2624 86.2624 86.2624 86.2625 87.1973 0 2 0 2 0 0 0 0 
5580.05 86.254 86.254 86.254 86.254 87.1887 0 2 0 2 0 0 0 0 
5610.05 86.2455 86.2456 86.2456 86.2456 87.1801 0 2 0 2 0 0 0 0 
5640.05 86.2371 86.2371 86.2371 86.2371 87.1714 0 2 0 2 0 0 0 0 
5670.05 86.2285 86.2286 86.2286 86.2286 87.1627 0 2 0 2 0 0 0 0 
5700.05 86.22 86.22 86.22 86.22 87.1539 0 2 0 2 0 0 0 0 
5730.05 86.2113 86.2114 86.2114 86.2114 87.1451 0 2 0 2 0 0 0 0 
5760.05 86.2027 86.2027 86.2027 86.2027 87.1363 0 2 0 2 0 0 0 0 
5790.05 86.194 86.194 86.194 86.194 87.1274 0 2 0 2 0 0 0 0 
5820.05 86.1852 86.1853 86.1852 86.1853 87.1185 0 2 0 2 0 0 0 0 
5850.05 86.1764 86.1764 86.1764 86.1764 87.1095 0 2 0 2 0 0 0 0 
5880.05 86.1676 86.1676 86.1676 86.1676 87.1005 0 2 0 2 0 0 0 0 
5910.06 86.1587 86.1587 86.1587 86.1587 87.0914 0 2 0 2 0 0 0 0 
5940.06 86.1497 86.1498 86.1498 86.1498 87.0823 0 2 0 2 0 0 0 0 
5970.06 86.1408 86.1408 86.1408 86.1408 87.0732 0 2 0 2 0 0 0 0 
6000.06 86.1318 86.1318 86.1318 86.1318 87.064 0 2 0 2 0 0 0 0 
6030.06 86.1227 86.1228 86.1227 86.1228 87.0548 0 2 0 2 0 0 0 0 
6060.06 86.1136 86.1136 86.1136 86.1136 87.0455 0 2 0 2 0 0 0 0 
6090.06 86.1044 86.1045 86.1045 86.1045 87.0362 0 2 0 2 0 0 0 0 
6120.06 86.0953 86.0953 86.0953 86.0953 87.0268 0 2 0 2 0 0 0 0 
6150.06 86.086 86.0861 86.0861 86.0861 87.0174 0 2 0 2 0 0 0 0 
6180.06 86.0768 86.0768 86.0768 86.0768 87.008 0 2 0 2 0 0 0 0 
6210.06 86.0674 86.0675 86.0674 86.0675 86.9985 0 2 0 2 0 0 0 0 
6240.06 86.0581 86.0581 86.0581 86.0581 86.9889 0 2 0 2 0 0 0 0 
6270.06 86.0487 86.0487 86.0487 86.0487 86.9794 0 2 0 2 0 0 0 0 
6300.06 86.0392 86.0393 86.0393 86.0393 86.9697 0 2 0 2 0 0 0 0 
6330.06 86.0298 86.0298 86.0298 86.0298 86.9601 0 2 0 2 0 0 0 0 
6360.06 86.0202 86.0202 86.0203 86.0203 86.9504 0 2 0 2 0 0 0 0 
6390.06 86.0106 86.0107 86.0107 86.0107 86.9406 0 2 0 2 0 0 0 0 
6420.06 86.001 86.0011 86.001 86.0011 86.9308 0 2 0 2 0 0 0 0 
6450.06 85.9914 85.9914 85.9914 85.9914 86.921 0 2 0 2 0 0 0 0 
6480.06 85.9816 85.9817 85.9817 85.9817 86.9111 0 2 0 2 0 0 0 0 
6510.06 85.9719 85.972 85.9719 85.972 86.9012 0 2 0 2 0 0 0 0 
6540.06 85.9621 85.9622 85.9622 85.9622 86.8913 0 2 0 2 0 0 0 0 
6570.06 85.9523 85.9523 85.9523 85.9523 86.8813 0 2 0 2 0 0 0 0 
6600.06 85.9424 85.9425 85.9424 85.9425 86.8712 0 2 0 2 0 0 0 0 
6630.06 85.9325 85.9325 85.9325 85.9326 86.8611 0 2 0 2 0 0 0 0 
6660.06 85.9226 85.9226 85.9226 85.9226 86.851 0 2 0 2 0 0 0 0 
6690.06 85.9126 85.9126 85.9126 85.9126 86.8408 0 2 0 2 0 0 0 0 
6720.06 85.9025 85.9025 85.9026 85.9026 86.8306 0 2 0 2 0 0 0 0 
6750.06 85.8924 85.8925 85.8925 85.8925 86.8204 0 2 0 2 0 0 0 0 
6780.06 85.8823 85.8824 85.8823 85.8824 86.8101 0 2 0 2 0 0 0 0 
6810.06 85.8722 85.8722 85.8722 85.8722 86.7997 0 2 0 2 0 0 0 0 
6840.06 85.8619 85.862 85.862 85.862 86.7894 0 2 0 2 0 0 0 0 
6870.06 85.8517 85.8517 85.8517 85.8517 86.7789 0 2 0 2 0 0 0 0 
6900.06 85.8414 85.8414 85.8414 85.8414 86.7685 0 2 0 2 0 0 0 0 
6930.06 85.8311 85.8311 85.8311 85.8311 86.758 0 2 0 2 0 0 0 0 
6960.06 85.8207 85.8207 85.8207 85.8207 86.7474 0 2 0 2 0 0 0 0 
6990.06 85.8102 85.8103 85.8102 85.8103 86.7368 0 2 0 2 0 0 0 0 
7020.06 85.7998 85.7998 85.7998 85.7998 86.7262 0 2 0 2 0 0 0 0 
7050.07 85.7893 85.7893 85.7893 85.7893 86.7155 0 2 0 2 0 0 0 0 
7080.07 85.7787 85.7788 85.7788 85.7788 86.7048 0 2 0 2 0 0 0 0 
7110.07 85.7682 85.7682 85.7682 85.7682 86.6941 0 2 0 2 0 0 0 0 
7140.07 85.7576 85.7576 85.7576 85.7576 86.6833 0 2 0 2 0 0 0 0 
7170.07 85.7469 85.7469 85.7469 85.7469 86.6724 0 2 0 2 0 0 0 0 
7200.07 85.7362 85.7362 85.7362 85.7362 86.6616 0 2 0 2 0 0 0 0 
7230.07 85.7254 85.7254 85.7254 85.7254 86.6506 0 2 0 2 0 0 0 0 
7260.07 85.7146 85.7147 85.7146 85.7147 86.6397 0 2 0 2 0 0 0 0 
7290.07 85.7038 85.7038 85.7038 85.7038 86.6287 0 2 0 2 0 0 0 0 
7320.07 85.6929 85.6929 85.6929 85.693 86.6176 0 2 0 2 0 0 0 0 
7350.07 85.682 85.682 85.682 85.6821 86.6066 0 2 0 2 0 0 0 0 
7380.07 85.671 85.6711 85.6711 85.6711 86.5954 0 2 0 2 0 0 0 0 
7410.07 85.66 85.6601 85.66 85.6601 86.5843 0 2 0 2 0 0 0 0 
7440.07 85.649 85.649 85.649 85.649 86.5731 0 2 0 2 0 0 0 0 
7470.07 85.6379 85.638 85.6379 85.638 86.5618 0 2 0 2 0 0 0 0 
7500.07 85.6268 85.6268 85.6268 85.6268 86.5505 0 2 0 2 0 0 0 0 
7530.07 85.6156 85.6157 85.6157 85.6157 86.5392 0 2 0 2 0 0 0 0 
7560.07 85.6044 85.6045 85.6045 85.6045 86.5278 0 2 0 2 0 0 0 0 
7590.07 85.5932 85.5932 85.5932 85.5932 86.5164 0 2 0 2 0 0 0 0 
7620.07 85.5819 85.5819 85.5819 85.5819 86.505 0 2 0 2 0 0 0 0 
7650.07 85.5706 85.5706 85.5706 85.5706 86.4935 0 2 0 2 0 0 0 0 
7680.07 85.5592 85.5593 85.5592 85.5593 86.482 0 2 0 2 0 0 0 0 
7710.07 85.5478 85.5478 85.5478 85.5479 86.4704 0 2 0 2 0 0 0 0 
7740.07 85.5363 85.5364 85.5364 85.5364 86.4588 0 2 0 2 0 0 0 0 
7770.07 85.5249 85.5249 85.5249 85.5249 86.4471 0 2 0 2 0 0 0 0 
7800.07 85.5133 85.5134 85.5133 85.5134 86.4354 0 2 0 2 0 0 0 0 
7830.07 85.5018 85.5018 85.5018 85.5018 86.4237 0 2 0 2 0 0 0 0 
7860.07 85.4902 85.4902 85.4902 85.4902 86.4119 0 2 0 2 0 0 0 0 
7890.07 85.4785 85.4785 85.4785 85.4785 86.4001 0 2 0 2 0 0 0 0 
7920.07 85.4668 85.4669 85.4668 85.4669 86.3883 0 2 0 2 0 0 0 0 
7950.07 85.4551 85.4551 85.4551 85.4551 86.3764 0 2 0 2 0 0 0 0 
7980.07 85.4433 85.4433 85.4434 85.4433 86.3644 0 2 0 2 0 0 0 0 
8010.07 85.4315 85.4316 85.4315 85.4316 86.3525 0 2 0 2 0 0 0 0 
8040.07 85.4197 85.4197 85.4197 85.4197 86.3405 0 2 0 2 0 0 0 0 
8070.07 85.4078 85.4078 85.4078 85.4078 86.3284 0 2 0 2 0 0 0 0 
8100.07 85.3958 85.3959 85.3959 85.3959 86.3163 0 2 0 2 0 0 0 0 
8130.07 85.3839 85.3839 85.3839 85.3839 86.3042 0 2 0 2 0 0 0 0 
8160.07 85.3719 85.3719 85.3719 85.3719 86.292 0 2 0 2 0 0 0 0 
8190.07 85.3598 85.3599 85.3598 85.3599 86.2798 0 2 0 2 0 0 0 0 
8220.07 85.3477 85.3478 85.3478 85.3478 86.2676 0 2 0 2 0 0 0 0 
8250.08 85.3356 85.3356 85.3356 85.3356 86.2553 0 2 0 2 0 0 0 0 
8280.08 85.3235 85.3235 85.3235 85.3235 86.243 0 2 0 2 0 0 0 0 
8310.08 85.3112 85.3113 85.3113 85.3113 86.2306 0 2 0 2 0 0 0 0 
8340.08 85.299 85.299 85.299 85.299 86.2182 0 2 0 2 0 0 0 0 
8370.08 85.2867 85.2867 85.2867 85.2867 86.2057 0 2 0 2 0 0 0 0 
8400.08 85.2744 85.2744 85.2744 85.2744 86.1933 0 2 0 2 0 0 0 0 
8430.08 85.262 85.2621 85.262 85.2621 86.1807 0 2 0 2 0 0 0 0 
8460.08 85.2496 85.2496 85.2496 85.2496 86.1682 0 2 0 2 0 0 0 0 
8490.08 85.2371 85.2372 85.2372 85.2372 86.1556 0 2 0 2 0 0 0 0 
8520.08 85.2247 85.2247 85.2247 85.2247 86.1429 0 2 0 2 0 0 0 0 
8550.08 85.2122 85.2122 85.2122 85.2122 86.1303 0 2 0 2 0 0 0 0 
8580.08 85.1996 85.1996 85.1996 85.1996 86.1176 0 2 0 2 0 0 0 0 
8610.08 85.187 85.187 85.187 85.187 86.1048 0 2 0 2 0 0 0 0 
8640.08 85.1744 85.1744 85.1744 85.1744 86.092 0 2 0 2 0 0 0 0 
8670.08 85.1617 85.1617 85.1617 85.1617 86.0792 0 2 0 2 0 0 0 0 
8700.08 85.149 85.149 85.149 85.149 86.0663 0 2 0 2 0 0 0 0 
8730.08 85.1362 85.1363 85.1363 85.1363 86.0534 0 2 0 2 0 0 0 0 
8760.08 85.1235 85.1235 85.1235 85.1235 86.0405 0 2 0 2 0 0 0 0 
8790.08 85.1106 85.1106 85.1106 85.1107 86.0275 0 2 0 2 0 0 0 0 
8820.08 85.0978 85.0978 85.0978 85.0978 86.0144 0 2 0 2 0 0 0 0 
8850.08 85.0848 85.0849 85.0849 85.0849 86.0014 0 2 0 2 0 0 0 0 
8880.08 85.0719 85.0719 85.0719 85.0719 85.9883 0 2 0 2 0 0 0 0 
8910.08 85.0589 85.059 85.0589 85.059 85.9752 0 2 0 2 0 0 0 0 
8940.08 85.0459 85.0459 85.0459 85.046 85.962 0 2 0 2 0 0 0 0 
8970.08 85.0329 85.0329 85.0329 85.0329 85.9488 0 2 0 2 0 0 0 0 
9000.08 85.0197 85.0198 85.0198 85.0198 85.9355 0 2 0 2 0 0 0 0 
9030.08 85.0066 85.0066 85.0066 85.0066 85.9222 0 2 0 2 0 0 0 0 
